id,Condition,phase,item_id,share,share01
5ccdd1c2c6b4e3000168bd47,Infographics,post,Conspir-5-mRNA,1,0.0
5c927effc719fc00157df08d,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5601379877f33b0010cb2b98,Infographics,post,Conspir-5-mRNA,1,0.0
5d6e5070a98e330019be0e0f,Control,post,Conspir-5-mRNA,4,0.5
5a86b089aa46dd00016bb064,Infographics,post,Conspir-5-mRNA,1,0.0
5af573e7b4dfd600018fc0be,Control,post,Conspir-5-mRNA,3,0.3333333333333333
5f902745b1e8580748cc69e3,GoViral,post,Conspir-5-mRNA,1,0.0
5ee91869ec57d2169fca4494,Infographics,post,Conspir-5-mRNA,4,0.5
5eb411c4b0526d222fbb4395,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5e8d8435bfdc8700083fb7ba,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
54dfac92fdf99b4b6b6595d9,Control,post,Conspir-5-mRNA,1,0.0
5d4b16d75b4ba90019b9faf4,Infographics,post,Conspir-5-mRNA,4,0.5
5ec033fa9264f843d4ec78ad,GoViral,post,Conspir-5-mRNA,1,0.0
5da8d462cb29f000133c86a6,Infographics,post,Conspir-5-mRNA,4,0.5
5f313e98c379945df7d5203f,GoViral,post,Conspir-5-mRNA,1,0.0
5f833cbefb3ac80bfbc4906d,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
54b9acd9fdf99b34ce2578f9,Control,post,Conspir-5-mRNA,1,0.0
5f99a6ab7898ee02b10035a7,Control,post,Conspir-5-mRNA,7,1.0
5f47cbd14528571fbc5635b9,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5c27c724867f660001ae6785,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5f68ba7dc77c8002cf3c00fb,Infographics,post,Conspir-5-mRNA,5,0.6666666666666666
5dbf01c4baf28d3aa2d69e43,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5d24dfa45bb1fe001897995b,Infographics,post,Conspir-5-mRNA,1,0.0
5eaa090c5ffd36175c0f077a,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5ee5f64bf796cb33dab57648,Control,post,Conspir-5-mRNA,6,0.8333333333333334
5f0c1a707e7006024f0a5315,Infographics,post,Conspir-5-mRNA,1,0.0
5d5ef53ea55e6a0016d2cae4,Control,post,Conspir-5-mRNA,7,1.0
591ddde14f577a0001755f5a,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5f147c831589684ed6fd4cb8,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5c8419c4d0a93a0016755140,GoViral,post,Conspir-5-mRNA,1,0.0
5f845de0d84e1708b2840afc,Control,post,Conspir-5-mRNA,1,0.0
565f1784e14ebc0006c5f89d,Control,post,Conspir-5-mRNA,1,0.0
5ed115faa41e260201dbac41,GoViral,post,Conspir-5-mRNA,1,0.0
5e3d33b27525e7117bd31778,GoViral,post,Conspir-5-mRNA,1,0.0
5f2bd9ec276ec469beea63df,Infographics,post,Conspir-5-mRNA,4,0.5
5dcc21c0a913958c073a4041,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5eaba058fb863f187c27073a,Control,post,Conspir-5-mRNA,3,0.3333333333333333
5eea92c6bc56df11a183027d,Infographics,post,Conspir-5-mRNA,1,0.0
5cbb3393114fa50001ac523f,Control,post,Conspir-5-mRNA,1,0.0
5e5aa39b15b8d429d07abfd4,Infographics,post,Conspir-5-mRNA,1,0.0
5e32e0de688cae29eaf66112,Control,post,Conspir-5-mRNA,1,0.0
5953acc10dd7710001aec19e,GoViral,post,Conspir-5-mRNA,1,0.0
58d5020687b2420001263bbc,GoViral,post,Conspir-5-mRNA,1,0.0
5eea503f41d2fd1187d29d32,Infographics,post,Conspir-5-mRNA,1,0.0
5b731044b9daa700013fb269,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5eff3f91e8a2850a5d017f9c,GoViral,post,Conspir-5-mRNA,3,0.3333333333333333
5edbdf58d53ee7082aa6d4f7,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5be92cf1ba2782000117743e,Infographics,post,Conspir-5-mRNA,1,0.0
5f1ec05b39c51401c9816f75,GoViral,post,Conspir-5-mRNA,1,0.0
5ea84f546a3129266b849ed0,Control,post,Conspir-5-mRNA,1,0.0
5d24df75a80a600019d97b2e,Control,post,Conspir-5-mRNA,1,0.0
5ab688d1e1546900019b5f63,GoViral,post,Conspir-5-mRNA,1,0.0
5ec77ee57951951cf18868d6,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5f9a1c1cf7de190afe67f315,Control,post,Conspir-5-mRNA,1,0.0
5e6645daaf3bd53bfad40b9f,Infographics,post,Conspir-5-mRNA,1,0.0
5f293da15518a403737b98a8,Infographics,post,Conspir-5-mRNA,1,0.0
5d826545e3ab4b00183cd4e5,Control,post,Conspir-5-mRNA,1,0.0
5991efc7b83f800001a5e431,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
59a9a1c32ab6b80001a7df75,GoViral,post,Conspir-5-mRNA,5,0.6666666666666666
5b015b8fb98c410001ad71ec,Control,post,Conspir-5-mRNA,3,0.3333333333333333
5ad8dbe2e34a050001b83eac,Infographics,post,Conspir-5-mRNA,7,1.0
5eba9c85d1130507bd1a6219,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5c5c4b7a2c7c760001c7f908,Control,post,Conspir-5-mRNA,3,0.3333333333333333
5f95f7f71193824c90e0b5ef,GoViral,post,Conspir-5-mRNA,3,0.3333333333333333
5cf4639d71f19f0018738259,GoViral,post,Conspir-5-mRNA,1,0.0
5849916abb147f0001786ac5,GoViral,post,Conspir-5-mRNA,3,0.3333333333333333
5efcba6a37fb0b097039fe69,GoViral,post,Conspir-5-mRNA,1,0.0
5f4fdc5c17b4c210b9f57f4e,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5f19a19756b453000a79f83b,Infographics,post,Conspir-5-mRNA,1,0.0
5dda787ac944d19d99bdcfdf,GoViral,post,Conspir-5-mRNA,1,0.0
5eb95724a8ea5302fce03da2,GoViral,post,Conspir-5-mRNA,1,0.0
5b1d413544127b00013fea42,Control,post,Conspir-5-mRNA,1,0.0
5e2abe71c449a810e90ce7c1,Control,post,Conspir-5-mRNA,1,0.0
5eafe9688486a700092b7aa1,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5cd043b25b04850017e5d028,Control,post,Conspir-5-mRNA,1,0.0
5ea0627f31802801d5675c08,Control,post,Conspir-5-mRNA,1,0.0
5cb24ee57a55ff00168880b3,Infographics,post,Conspir-5-mRNA,1,0.0
5a460b57b77a5000014a890c,Control,post,Conspir-5-mRNA,1,0.0
5ebb1936a196be0d5047090e,GoViral,post,Conspir-5-mRNA,1,0.0
5d1f680b4a21e00001818cf2,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5c966ef941172c00165d6fc5,GoViral,post,Conspir-5-mRNA,4,0.5
5f564ae0aeb6d004432338c9,Infographics,post,Conspir-5-mRNA,1,0.0
5f1068965807420374b9c1ae,Infographics,post,Conspir-5-mRNA,1,0.0
5ea051f6ef1e88000bbae035,Control,post,Conspir-5-mRNA,6,0.8333333333333334
5d319143c4cdda0019068a44,Infographics,post,Conspir-5-mRNA,1,0.0
5ea75821ee39871103f18976,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5ee5162df29f760a66fb6cad,Control,post,Conspir-5-mRNA,1,0.0
5f7b3e3d831aa60b4c16d6d7,Control,post,Conspir-5-mRNA,1,0.0
57d49e756c447e00011690d0,Infographics,post,Conspir-5-mRNA,1,0.0
5c51d1771a061300016ae039,GoViral,post,Conspir-5-mRNA,1,0.0
5ca3adc28618ca001742161b,Control,post,Conspir-5-mRNA,1,0.0
5f7bb399add7131a9214c80d,Control,post,Conspir-5-mRNA,1,0.0
57deea8589fea700017296dc,GoViral,post,Conspir-5-mRNA,1,0.0
5d2e60c1ae9f400018406eec,GoViral,post,Conspir-5-mRNA,5,0.6666666666666666
5fa1bbecb607f432aad10e44,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
5f4e6581cc17d40391914c45,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
545cb60ffdf99b119d8b18b6,Control,post,Conspir-5-mRNA,6,0.8333333333333334
5f0df5f86b40300d89202f6c,Control,post,Conspir-5-mRNA,1,0.0
5f2bd3110f4c5e6919cd2f54,GoViral,post,Conspir-5-mRNA,1,0.0
5efdc5bf8bf3c703d238664f,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5deeb8b32dc5c655fc82d1f5,Control,post,Conspir-5-mRNA,1,0.0
5d56e42779c6ca0001c071b7,Infographics,post,Conspir-5-mRNA,1,0.0
5ac2509f1667e40001d8445c,GoViral,post,Conspir-5-mRNA,3,0.3333333333333333
5ee7812852985d000851f008,Infographics,post,Conspir-5-mRNA,1,0.0
5f3fec7e9c0b140ba4b47f24,GoViral,post,Conspir-5-mRNA,1,0.0
5dfc01544a2ad4918e665575,Infographics,post,Conspir-5-mRNA,1,0.0
5ef75c391fb3f546c2a1a58c,Control,post,Conspir-5-mRNA,1,0.0
57406328d700ea000ef44aae,Control,post,Conspir-5-mRNA,1,0.0
5eac351c63858608351866b4,GoViral,post,Conspir-5-mRNA,1,0.0
5f32b91c2bf810030c2a59e0,Control,post,Conspir-5-mRNA,1,0.0
57be9976c5234c00014706c1,Control,post,Conspir-5-mRNA,7,1.0
5ea0619b737ba601d76cc9ff,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5efa02a5f512b17ea54f360a,GoViral,post,Conspir-5-mRNA,5,0.6666666666666666
5afbf02302b1b5000103e313,GoViral,post,Conspir-5-mRNA,1,0.0
5d30857eb2f0ad00163470f3,Control,post,Conspir-5-mRNA,4,0.5
5ee4cd1991c33b1d0e704180,Control,post,Conspir-5-mRNA,1,0.0
5e9c5564c745a0174729ab3c,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5ecfcaafb0ade503bff948e0,GoViral,post,Conspir-5-mRNA,1,0.0
5fa336c453980d619ce2a141,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5f269b0565f5d63e44b327fa,Control,post,Conspir-5-mRNA,1,0.0
5e68b42e9f2de1000ab4bdea,Control,post,Conspir-5-mRNA,1,0.0
5c2e6546af699500010f521a,Control,post,Conspir-5-mRNA,1,0.0
5c72f9bf8711bf000139c5ee,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5f28196752b92a0a83d7a9db,Infographics,post,Conspir-5-mRNA,1,0.0
5f217daa265393532f3f3018,Control,post,Conspir-5-mRNA,1,0.0
5cab9948a3e704000114ac8f,Control,post,Conspir-5-mRNA,1,0.0
5f53886e44327d69cd0d9566,Control,post,Conspir-5-mRNA,1,0.0
5f85f0cab3f4e20ebf578203,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5df2b4dbfe10851c56088459,GoViral,post,Conspir-5-mRNA,1,0.0
5ec43d07622b9730e2ae46b7,Control,post,Conspir-5-mRNA,1,0.0
5c60501d767686000100150c,GoViral,post,Conspir-5-mRNA,1,0.0
5be92cf1ba2782000117743e,Infographics,post,Conspir-5-mRNA,1,0.0
5e37453bf269746d9e616f34,GoViral,post,Conspir-5-mRNA,1,0.0
590dd1c5584166000110eb16,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5cb6f38ffdc7fa0013f809a3,GoViral,post,Conspir-5-mRNA,1,0.0
5f96f554729eab02d6d69e63,Infographics,post,Conspir-5-mRNA,1,0.0
5de7ef8fa2db8976dd0c9b01,GoViral,post,Conspir-5-mRNA,1,0.0
5de40f1880e0fc3f7b5433fc,Infographics,post,Conspir-5-mRNA,7,1.0
5e2c2d3a8800e72590334bdb,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5e90d908621d9b40667fc3d5,GoViral,post,Conspir-5-mRNA,1,0.0
5e36fcbec0a4dc6800b82e28,GoViral,post,Conspir-5-mRNA,1,0.0
59346cc74ecc2d0001e7e41e,Control,post,Conspir-5-mRNA,7,1.0
5d6d7935834da7000104fefc,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5a9fe0026219a30001f55a2c,GoViral,post,Conspir-5-mRNA,1,0.0
599c1130638529000144ffdd,GoViral,post,Conspir-5-mRNA,1,0.0
5f390b4807aaa2047109c9f1,Infographics,post,Conspir-5-mRNA,1,0.0
5f58baea819dc8043b59330a,Control,post,Conspir-5-mRNA,1,0.0
5c5421f1b7cf140001d327f8,Control,post,Conspir-5-mRNA,3,0.3333333333333333
5a92e35f777df200015fa9d8,GoViral,post,Conspir-5-mRNA,1,0.0
59f7876cbe9c0c0001486c7d,GoViral,post,Conspir-5-mRNA,1,0.0
5b3b48c5b6b4410001614786,Control,post,Conspir-5-mRNA,1,0.0
5f2f0c206417b32e36bcca9a,GoViral,post,Conspir-5-mRNA,1,0.0
5c434051c394d20001611c1c,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
5d1d7323fb47df0001930c3a,Infographics,post,Conspir-5-mRNA,7,1.0
5fa1db108aaea037919570d4,Infographics,post,Conspir-5-mRNA,1,0.0
5f37ea7ccee6b328b7bbed2b,Infographics,post,Conspir-5-mRNA,1,0.0
5b291b8b6ff8fc00013d45cf,Infographics,post,Conspir-5-mRNA,1,0.0
5e57ed44006a90000c6a7e1b,Infographics,post,Conspir-5-mRNA,1,0.0
5af578683aba4900015ec37a,Infographics,post,Conspir-5-mRNA,4,0.5
5dcb191c8549368037ceac8a,Infographics,post,Conspir-5-mRNA,1,0.0
5decc61a488cde39be161a91,Control,post,Conspir-5-mRNA,1,0.0
5f6a56736ff2f810b5756509,Control,post,Conspir-5-mRNA,1,0.0
5cd6c6fd987ddd00187b79fd,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
562cd833733ea000111632ba,Control,post,Conspir-5-mRNA,1,0.0
5c1a862dc4004e0001f8020f,Infographics,post,Conspir-5-mRNA,1,0.0
5f05f885646b9a0e9e993500,Infographics,post,Conspir-5-mRNA,1,0.0
5b9fee11ed4db100015493dd,Control,post,Conspir-5-mRNA,4,0.5
5ede3fcf6b821907836e01fc,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
58542426733c730001a5d1f4,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5a57c51876d1c60001ab090d,Infographics,post,Conspir-5-mRNA,1,0.0
5c9bb6c1fbcf4a001747ddd9,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
5ecb7a2d7a32d26eca7526ba,Infographics,post,Conspir-5-mRNA,1,0.0
5dde476b83e309daeed7c12b,Infographics,post,Conspir-5-mRNA,1,0.0
5ea047d315537303f1e60ef9,Control,post,Conspir-5-mRNA,4,0.5
5db74495962f3f000a7f6912,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5da0369db1088f00122344c5,Infographics,post,Conspir-5-mRNA,1,0.0
5f860b0825d88d1285a3df1d,Control,post,Conspir-5-mRNA,1,0.0
5f43ade222da3207266f2669,Infographics,post,Conspir-5-mRNA,5,0.6666666666666666
5deebd169b8f245615d59507,Infographics,post,Conspir-5-mRNA,1,0.0
5aeac3e2b77985000192781d,Control,post,Conspir-5-mRNA,1,0.0
5f3a801585925c090a8c65ad,Infographics,post,Conspir-5-mRNA,4,0.5
5b2973a08c745200013b84ae,Control,post,Conspir-5-mRNA,1,0.0
5b2426bb8b566f0001ba4610,Infographics,post,Conspir-5-mRNA,4,0.5
5ecf9b46617a9b3dd56b3fe3,GoViral,post,Conspir-5-mRNA,1,0.0
5f853de02afc6221354509c8,Infographics,post,Conspir-5-mRNA,1,0.0
5ca4ea4e73897b0015de412a,Infographics,post,Conspir-5-mRNA,4,0.5
5e1ce5942923360769c7af3a,Control,post,Conspir-5-mRNA,1,0.0
5c5898e49fcbc40001dcbc42,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5eb54865b08c863ca82924a7,GoViral,post,Conspir-5-mRNA,1,0.0
5e14ee777adf4bb00e63b6e1,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
5ecbe220d068807a5425c4de,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5d3cb6625ca28800166c8ffc,Control,post,Conspir-5-mRNA,1,0.0
5dcb8b7a35fd0c84b5d35ba5,Control,post,Conspir-5-mRNA,1,0.0
5e3d54d1b42f43000db820e4,Infographics,post,Conspir-5-mRNA,1,0.0
5e5137d5c20dd2166539ed00,Infographics,post,Conspir-5-mRNA,1,0.0
5f7afb469e43b9015ef53b9f,Control,post,Conspir-5-mRNA,1,0.0
5e22e7bbd727e957d3337b47,Control,post,Conspir-5-mRNA,3,0.3333333333333333
594e7971a186be000114cf17,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5d301a7c9f79cb001cdcbc91,GoViral,post,Conspir-5-mRNA,1,0.0
5efa323950dc6b838c1e73c7,GoViral,post,Conspir-5-mRNA,1,0.0
59561e8bbc4d1c00015c613e,Infographics,post,Conspir-5-mRNA,1,0.0
5f0f46d6aeef1d0d31cc1b62,Control,post,Conspir-5-mRNA,6,0.8333333333333334
5e95f6da048d680666443d78,Control,post,Conspir-5-mRNA,1,0.0
5eeca3c16a9e0d03a8ea98ee,GoViral,post,Conspir-5-mRNA,5,0.6666666666666666
5f4d5e7c17e674a1c0d2f2be,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5f8e28d67ef1351f8932e98e,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5f920c973473bb11c7320949,GoViral,post,Conspir-5-mRNA,3,0.3333333333333333
5e122c6d6887bc8b881c4426,GoViral,post,Conspir-5-mRNA,1,0.0
5eea7250aa6af116f4fed2b4,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5c5eb5f38f58370001393878,Control,post,Conspir-5-mRNA,1,0.0
5f98391806e2bc0b6d557b1b,Control,post,Conspir-5-mRNA,3,0.3333333333333333
598f42337d29e70001730204,Control,post,Conspir-5-mRNA,1,0.0
5e9e0fefae5c8e1afc2c9c29,Control,post,Conspir-5-mRNA,1,0.0
58f89d1cedf274000143eb4e,Infographics,post,Conspir-5-mRNA,1,0.0
5b377b4b06f9f90001fb613d,GoViral,post,Conspir-5-mRNA,1,0.0
5e4ead217dd6be000d5a6140,Control,post,Conspir-5-mRNA,1,0.0
5f7f7003e88e42119e6f4e5d,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5d100f65b5b7bb0001ce159d,Infographics,post,Conspir-5-mRNA,1,0.0
5abb8dcb7ccedb0001b7f0d7,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
5ea2db31f5c6d720f25f0697,Infographics,post,Conspir-5-mRNA,1,0.0
57d56562a0e8ce00015439c7,GoViral,post,Conspir-5-mRNA,1,0.0
5a1bee01a383a100011b6274,Control,post,Conspir-5-mRNA,1,0.0
5ebac9a5948ce104486b0032,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5d6ef95300c9130018c7e64c,Infographics,post,Conspir-5-mRNA,1,0.0
5ece5b2aba09f5219bd70af9,Control,post,Conspir-5-mRNA,1,0.0
5d31c201c88f0e001a4c3cb3,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
55206838fdf99b5d4cf472f8,Control,post,Conspir-5-mRNA,1,0.0
5c7b143b670f87000146d3a6,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5f1b6b907f8f0400091a03c3,Control,post,Conspir-5-mRNA,1,0.0
5eb82e4312c92a06cac8dcc1,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5c7cfb5a1a8c170001397f4c,Control,post,Conspir-5-mRNA,1,0.0
5ec39be059dafe01d81ffaf0,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5eaaf5a813401e06eb256e9c,Infographics,post,Conspir-5-mRNA,4,0.5
5ec052b0842a8c117114fba6,GoViral,post,Conspir-5-mRNA,1,0.0
5ea199bf2e40a10477cf6426,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5ecc2ad213612d112807e108,Control,post,Conspir-5-mRNA,1,0.0
5c5cb335c378220001e5ed9b,GoViral,post,Conspir-5-mRNA,3,0.3333333333333333
5ef33aa0f43e0303bb841243,Infographics,post,Conspir-5-mRNA,1,0.0
59e39cc9c0d35a0001294f20,Control,post,Conspir-5-mRNA,1,0.0
5eb2695f1745801c7c919e35,Infographics,post,Conspir-5-mRNA,4,0.5
5ee14621de2a9d521f4b8ac9,Control,post,Conspir-5-mRNA,1,0.0
5c99e6372fd6f10015547681,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5e83425144753905a3a17ad8,GoViral,post,Conspir-5-mRNA,1,0.0
5e272bd90e144395de81dd53,Control,post,Conspir-5-mRNA,1,0.0
5fa2920678fa7f48091e514d,GoViral,post,Conspir-5-mRNA,1,0.0
56cdee8fe17505000b326a44,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5beab62b2bb2960001c9b288,Infographics,post,Conspir-5-mRNA,1,0.0
5e81b4031b20a28a098099d4,Control,post,Conspir-5-mRNA,3,0.3333333333333333
5b77435f13c3580001b63f26,Control,post,Conspir-5-mRNA,1,0.0
5f607efeea3f070107273203,Infographics,post,Conspir-5-mRNA,1,0.0
5f0766baa1aa2f12767758cd,Control,post,Conspir-5-mRNA,4,0.5
5ace11dc35eccf0001a115fe,Control,post,Conspir-5-mRNA,1,0.0
5f75be7b4b18cc246b00d019,GoViral,post,Conspir-5-mRNA,1,0.0
5e3d2ab94aebac111b5f6cd2,Infographics,post,Conspir-5-mRNA,4,0.5
5b1ed2783522660001b464eb,GoViral,post,Conspir-5-mRNA,5,0.6666666666666666
5e86de51e2eb0630df5881d7,Control,post,Conspir-5-mRNA,4,0.5
5ecd69b060c5700bd5a5b000,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5f9efcb010da930d562c23d8,Control,post,Conspir-5-mRNA,1,0.0
5db9a113a6c9c2000cfd5141,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
590a3c659e26f200016e144b,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5d4927e399f83a00152bad4c,GoViral,post,Conspir-5-mRNA,1,0.0
5ebd79947f0363068ebdc9ee,Control,post,Conspir-5-mRNA,1,0.0
59f99e8305d1d60001f1484b,Infographics,post,Conspir-5-mRNA,4,0.5
5ed77b3693b8161ed25a0610,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5f7e292bc98b530dc2c16c4d,Control,post,Conspir-5-mRNA,5,0.6666666666666666
5ea29cad06661b0123068400,GoViral,post,Conspir-5-mRNA,1,0.0
58aaff6ff6cc2100012b1130,GoViral,post,Conspir-5-mRNA,7,1.0
5cd040a3c38e5600193e9cc1,Control,post,Conspir-5-mRNA,1,0.0
56a757a95ad8d9000c970c76,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5e0d5b6b53e8464f877f66e3,Control,post,Conspir-5-mRNA,1,0.0
5780d9a1900cc80001d2d1c2,Control,post,Conspir-5-mRNA,3,0.3333333333333333
5f6b3e4a78292323bbafbb6f,Infographics,post,Conspir-5-mRNA,5,0.6666666666666666
5d1e3a4851bab9000116226f,GoViral,post,Conspir-5-mRNA,1,0.0
593533d4ed2e9a0001d37c0b,Control,post,Conspir-5-mRNA,1,0.0
59e8cb08bab73300016bd7f7,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5b1fee8319bd200001bcb6aa,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5e73e7671555130c7d025a65,Infographics,post,Conspir-5-mRNA,1,0.0
59bb9e3a178f1b0001828b12,Infographics,post,Conspir-5-mRNA,1,0.0
5f884590af7e0e2c123d766c,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5ea06c67b325c90132fb5095,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5ea63ed336f039655a21383f,GoViral,post,Conspir-5-mRNA,1,0.0
5d6a49eba8567d001d3aF564,Infographics,post,Conspir-5-mRNA,3,0.3333333333333333
5f43d45d58a20d06573156f1,Infographics,post,Conspir-5-mRNA,1,0.0
5e5012ec47808406305d6a0d,GoViral,post,Conspir-5-mRNA,4,0.5
5e2c96a6ec357b2b16b15d31,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
598c4b28cceb0f0001b39675,Infographics,post,Conspir-5-mRNA,1,0.0
5e6ce118673e50000c303890,Infographics,post,Conspir-5-mRNA,4,0.5
59ba64d06039190001eaaefe,Infographics,post,Conspir-5-mRNA,5,0.6666666666666666
5e17945970672a000c896b74,Control,post,Conspir-5-mRNA,4,0.5
5ede7ccecb85cc0ee56c7471,Infographics,post,Conspir-5-mRNA,1,0.0
5c5460a7aea88300016157be,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5c7d714c9eabe400126d4625,Infographics,post,Conspir-5-mRNA,1,0.0
5f581e67a65b023913f667e8,GoViral,post,Conspir-5-mRNA,4,0.5
5c67d319dcdfb700014b065f,GoViral,post,Conspir-5-mRNA,4,0.5
5c2f587f70d93a000122ac27,GoViral,post,Conspir-5-mRNA,1,0.0
5d1794f9db7eb7001af1b00c,Control,post,Conspir-5-mRNA,7,1.0
5eac70db94edd22d57fa00c4,Infographics,post,Conspir-5-mRNA,1,0.0
5f09fab615ee6b0ab5235b15,GoViral,post,Conspir-5-mRNA,1,0.0
5d628bb8d293be0017808bf6,Control,post,Conspir-5-mRNA,3,0.3333333333333333
5dfb852818c365010b98958e,GoViral,post,Conspir-5-mRNA,5,0.6666666666666666
58e828772eba9a000101b79a,Control,post,Conspir-5-mRNA,1,0.0
5eee77689e63ac330681ffe9,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5c86a1d397d50d0001d81b0c,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5eea37b60e95520ef6907500,Infographics,post,Conspir-5-mRNA,4,0.5
5f79efa6e614c30b6c79676e,Infographics,post,Conspir-5-mRNA,4,0.5
57bae6b9017c2d000166f593,Control,post,Conspir-5-mRNA,1,0.0
5b9288ef754b700001f009b0,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5c18c5a4a4ab9100019999ae,Control,post,Conspir-5-mRNA,1,0.0
5eb8ff91a1bdb386c80cd7ea,Control,post,Conspir-5-mRNA,1,0.0
5c28b31a0091e40001ca5030,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5932ccd3cf0d9600010e91c3,Infographics,post,Conspir-5-mRNA,1,0.0
5f1470b0d0d9fa4d3676fa75,Control,post,Conspir-5-mRNA,2,0.16666666666666666
5d692cf290cade0018695dfb,Infographics,post,Conspir-5-mRNA,1,0.0
5f2c0a3cd57f400329a4e296,Control,post,Conspir-5-mRNA,4,0.5
57dc437d89fea70001729482,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5c5d36bc034e280001644c3b,Control,post,Conspir-5-mRNA,1,0.0
5c8bd4350b5cf400012fad73,GoViral,post,Conspir-5-mRNA,1,0.0
5ea925adf0ff0739ccf94b45,Control,post,Conspir-5-mRNA,1,0.0
5c780b32f2fe9400169291fb,Infographics,post,Conspir-5-mRNA,1,0.0
5f808b8f8481ae0cc095aaa6,Infographics,post,Conspir-5-mRNA,1,0.0
5c7eb988ac63960015004d03,Control,post,Conspir-5-mRNA,1,0.0
5ea3fc787c48522165e5e4a5,GoViral,post,Conspir-5-mRNA,2,0.16666666666666666
5bd1d9c7c90769000131fbb8,Infographics,post,Conspir-5-mRNA,2,0.16666666666666666
5d443a8be36a060001b940a4,Infographics,post,Conspir-5-mRNA,1,0.0
5c71a74980a99f0001c63358,GoViral,post,Conspir-5-mRNA,1,0.0
5da099021bab99001257d793,Infographics,post,Conspir-5-mRNA,1,0.0
5e7f1c5ee2d6185def08ac67,Infographics,post,Conspir-5-mRNA,5,0.6666666666666666
5ea168fcfe333e0008434179,Control,post,Conspir-5-mRNA,2,0.16666666666666666
