rid,Condition,fake_index,share,share01
5e6c3a68-870d-8ed3-a31f-6ec43cf2000f,2,5,6.0,1.0
5e6c3bcd-1577-cce3-243c-1ec48874ed20,1,5,2.0,0.2
5e6c2020-ffcf-91b0-fa6b-08e8273c8ed1,1,5,5.0,0.8
5e6c3bd1-c6f2-7f74-28c8-8598ae811a37,2,5,6.0,1.0
5e6c3ca7-930d-315f-4983-a401ef27ed94,2,5,6.0,1.0
5e6c39ee-2d38-a79a-023d-3ace8e724cf4,1,5,4.0,0.6
5e6c39dc-34a9-a958-332e-c4254b3b614b,1,5,4.0,0.6
5e6c3a8a-c24d-44a3-4c01-e86c6a8107ec,1,5,6.0,1.0
5e6c3be2-9b2b-6ad0-1745-a5ed5afcc361,1,5,3.0,0.4
5e6c3f62-74ab-36c9-aa51-effe760d96c5,1,5,1.0,0.0
5e6c404a-2629-6ff0-beb4-ea74a476ea8b,1,5,3.0,0.4
5e6c40d0-eaa2-9641-553a-561a551162f4,1,5,1.0,0.0
5e6c3e83-dc06-50c1-5cb4-242ef1a46920,2,5,1.0,0.0
5e6c4122-45f0-5158-2c04-efce08ecc02f,1,5,1.0,0.0
5e6c411f-39c0-1928-3fde-1d792e0912e9,2,5,3.0,0.4
5e6c3a71-1ede-b8cf-810d-dbb90822c8c5,2,5,2.0,0.2
5e6c4161-cccd-d5e0-2903-162ffe0f102e,1,5,4.0,0.6
5e6c4898-9343-1759-f622-80609f6451dd,1,5,4.0,0.6
5e6c45d0-5716-d043-ea1c-2c371ca5f85c,2,5,1.0,0.0
5e6c410c-9c40-7317-7793-2648e7350ba1,1,5,1.0,0.0
5e6c478c-6a23-d5e0-1287-877d66460fce,1,5,1.0,0.0
5e6c435d-4797-01d9-5cae-ec9484692a23,1,5,2.0,0.2
5e6c4b97-4685-5c1b-0fd4-710443d6f62c,2,5,5.0,0.8
5e6c4701-0cf1-ee15-75ce-abe759d4e5c3,1,5,1.0,0.0
5e6c47ae-a764-df39-6b91-b8f80937f70c,2,5,4.0,0.6
5e6c3986-e27c-5011-2a06-224176f18a46,2,5,1.0,0.0
5e6c4c81-9b51-11c2-5b42-24467b2992f0,1,5,4.0,0.6
5e6c4f50-5662-c9ab-3f71-968c3a2e6642,1,5,4.0,0.6
5e6c511a-3587-c16e-0ad8-6957142227ea,2,5,1.0,0.0
5e6c53d1-cb20-b977-acc9-e4edab8bce1f,2,5,1.0,0.0
5e6c539b-040d-0b2e-14d0-652ba8f31b9b,1,5,1.0,0.0
5e6c559b-acfe-32b2-1740-7f700b7c9f63,1,5,1.0,0.0
5e6c5314-ef2d-d38e-bca3-29b5ca0f9897,1,5,1.0,0.0
5e6c58ea-485c-5c39-afb9-b83f62d809c4,1,5,1.0,0.0
5e6c5e3d-531f-8255-c5e7-689191c23e2f,2,5,1.0,0.0
5e6c5bfc-e7e5-98b6-2d6c-64dda6622eec,1,5,4.0,0.6
5e6c5e36-965c-0054-625e-f3937a9e7950,2,5,4.0,0.6
5e6c6164-ef71-81c8-7e8b-75c9c0fc0446,2,5,2.0,0.2
5e6c6621-526d-3a9d-2f86-997655a359bb,1,5,3.0,0.4
5e6c6aa4-608e-6c5a-c194-2f797b6311fb,2,5,1.0,0.0
5e6c6d6c-651d-7faa-629a-57377716275c,2,5,2.0,0.2
5e6c70c7-8445-1aa3-07eb-7b202dea3456,1,5,1.0,0.0
5e6c7ccc-0ad1-c59d-3ffc-1de71f086b53,2,5,6.0,1.0
5e6c7a4b-d214-2f1c-db42-cbf598dd126d,1,5,6.0,1.0
5e6c8082-4759-ebed-02c2-a4dee21c37de,2,5,1.0,0.0
5e6c8070-0fd6-4457-1f46-ebee5bbd677c,2,5,3.0,0.4
5e6c8477-0909-6ebd-34fc-3e045bebcc35,2,5,3.0,0.4
5e6ca365-fd5f-cd69-b4c7-345cdec58fdc,2,5,4.0,0.6
5e6ca1f4-a872-d318-cdf3-366d344e3c92,1,5,1.0,0.0
5e6cb2e5-3427-ab0c-9712-15160e6f1543,1,5,1.0,0.0
5e6cba67-2823-410d-b384-fde4e5da7e31,2,5,1.0,0.0
5e6cbcfc-b558-6f30-3dc8-189a3ee5e2e9,2,5,1.0,0.0
5e6cc364-08a1-54f1-304c-473f1e9a94c3,2,5,1.0,0.0
5e6cbdbb-f195-5168-4fd5-dc124d6fa12a,1,5,6.0,1.0
5e6cbf60-f02d-5dca-fe5d-acfb30e39b8e,2,5,1.0,0.0
5e6ccbb6-a3d3-5afe-754e-81b2db9a23de,1,5,1.0,0.0
5e6ccc53-5679-c306-bc7e-632996651a93,2,5,1.0,0.0
5e6ccc62-9ec9-e46f-6b3c-023c29996b40,2,5,1.0,0.0
5e6ccc3b-bbca-b631-e101-e2912ec770d2,1,5,1.0,0.0
5e6cd2e5-1f23-bd82-c280-715a663c235f,1,5,1.0,0.0
5e6ccf05-fec4-1aef-a06b-5d579ebf797f,2,5,1.0,0.0
5e6cd077-b9a2-f66f-1f04-9ef6d065be08,1,5,1.0,0.0
5e6cd256-ff0f-9f56-659f-d9c749928dfa,1,5,5.0,0.8
5e6cd285-15e6-b66b-9379-8f63ffa24ab7,2,5,1.0,0.0
5e6cd1de-8b4f-78d0-8475-92795ff41417,2,5,1.0,0.0
5e6cd645-49b8-1453-1c79-fa17c2c7f407,2,5,1.0,0.0
5e6ce0f1-4252-ce61-36dc-ea44e39d299a,2,5,1.0,0.0
5e6ce3e5-2a94-aa6b-3911-e9a7c2a6e2c3,1,5,4.0,0.6
5e6ce89a-2e1c-ac00-1ff9-c6b6e50df6a0,2,5,3.0,0.4
5e6ce84d-bf48-9f9f-1121-eeda55b45a5c,2,5,1.0,0.0
5e6cea11-aa0a-9d25-89d4-fe3cdd8bc2b5,1,5,1.0,0.0
5e6ceb75-20cb-f1ad-0b4a-aa61d7a35d7f,2,5,2.0,0.2
5e6cf023-3ec4-b359-82a6-aa8c4ede9ecc,2,5,1.0,0.0
5e6cefd1-f32d-78de-55d7-5c4daa4e7c65,2,5,1.0,0.0
5e6cf07a-d83e-f181-0671-f1a5de499d71,1,5,1.0,0.0
5e6cf098-779a-6c65-ed0e-e7c78e9788b8,2,5,2.0,0.2
5e6cf07c-60d1-ed9b-9db7-3d642d878855,1,5,1.0,0.0
5e6cefde-dd17-d630-d270-04f243348313,1,5,1.0,0.0
5e6cf37e-e40d-d4fc-a12a-00915f80907c,1,5,6.0,1.0
5e6cf34c-d1b3-9d18-df54-15eae08b9385,1,5,1.0,0.0
5e6cf2a5-73da-be37-9172-862360f75851,1,5,1.0,0.0
5e6cfb0c-e90f-58e9-ad59-49f49006cf1e,1,5,2.0,0.2
5e6d071d-4c2c-f924-c856-17f9797b46e2,2,5,1.0,0.0
5e6d07bf-c0ad-33b6-c16d-38f128a751c5,1,5,1.0,0.0
5e6d10b5-7561-9d89-cf1e-8a942b451ac0,1,5,2.0,0.2
5e6d1084-0de5-afbf-edd3-fec58a68368c,2,5,3.0,0.4
5e6d10bb-3fb6-5653-45b8-76fe1ae6b993,1,5,3.0,0.4
5e6d197a-4590-ccb8-6a9e-28ee21a27e08,2,5,5.0,0.8
5e6d17ef-77b8-6760-9143-86d48bc1d74c,2,5,1.0,0.0
5e6d173d-9fca-08dd-8bb5-7ebfda5d4a2c,2,5,5.0,0.8
5e6d195e-c119-4e87-80da-c10cfb943225,2,5,5.0,0.8
5e6d1f14-8662-bbd1-3db4-bce959f1ef9c,2,5,4.0,0.6
5e6d2279-e330-7e31-d359-0568ba43750f,1,5,1.0,0.0
5e6d21d5-e7fc-6b37-433c-a504604b835c,1,5,,
5e6d185c-03d1-c183-50c0-82e61ef8ba56,1,5,3.0,0.4
5e6d216d-4fdf-a2e0-ed69-2378e4166a37,2,5,3.0,0.4
5e6d2db6-8c25-c2e7-0c8b-e672a2b41e2c,1,5,1.0,0.0
5e6d2e16-e9f5-c62e-7ba1-bcf476c802d0,2,5,1.0,0.0
5e6d2b0e-6f82-4b78-f3c0-25b10f35a460,1,5,6.0,1.0
5e6d2fe5-634a-cac7-c7ea-6ee74b28dd90,1,5,4.0,0.6
5e6d2e26-821c-e454-0765-c235bb058570,1,5,5.0,0.8
5e6d2dfb-40c6-da5b-4bab-1a826f531e08,2,5,5.0,0.8
5e6d34cc-1199-c62c-0050-a348f43a9c0d,2,5,1.0,0.0
5e6d27f2-a86a-7aac-4afa-2a6880af2e40,2,5,1.0,0.0
5e6d37c2-fa6d-883a-6677-42fb7ff39f27,2,5,3.0,0.4
5e6d34fb-b9a3-6120-11ba-adfbf609a9bb,1,5,1.0,0.0
5e6d34f0-b270-0c26-c2d2-7f815fc31967,2,5,5.0,0.8
5e6d32c9-f6dc-5388-209e-564b355ad66c,2,5,1.0,0.0
5e6d3965-fcd4-3eb6-c543-8d326a7facc7,1,5,6.0,1.0
5e6d3a9c-4744-10ed-eb69-69a5cd94ae25,1,5,1.0,0.0
5e6d3033-6353-949f-0ea9-e93cfd7e743e,2,5,5.0,0.8
5e6d494d-61e3-ffcc-b68f-5926b8cd23e8,1,5,4.0,0.6
5e6d5496-96ea-6da4-b5d7-b95a8fdad22c,2,5,1.0,0.0
5e6d583d-2a57-f76c-b506-a938cc7da9c4,1,5,4.0,0.6
5e6d5838-6f0c-0cbd-cd25-8265e5565bbe,2,5,1.0,0.0
5e6d5a04-2035-2a01-8cb7-2ee9f1e1a668,1,5,2.0,0.2
5e6d5a20-9ebc-2706-4a97-825c1c338185,2,5,2.0,0.2
5e6d5d9b-6fbc-4a60-9527-133bbef061a0,1,5,5.0,0.8
5e6d67bf-a0fa-9969-3d22-85a8c1320388,1,5,1.0,0.0
5e6d6966-9257-7836-2f8c-9e908fa0a495,2,5,5.0,0.8
5e6d78f2-61e0-7f31-1fab-8ab7020a844b,1,5,2.0,0.2
5e6d7a5a-2efd-9e4f-df04-6947bf809532,2,5,3.0,0.4
5e6d78c5-8838-2a32-8c9b-b1a0ee14cec0,1,5,1.0,0.0
5e6d7a1e-4407-d567-9767-28139bde45f9,1,5,2.0,0.2
5e6d7af3-ca56-bd92-3436-d77e12fea884,1,5,1.0,0.0
5e6d8111-37a8-9593-6ed1-bef8cc20ad92,1,5,1.0,0.0
5e6d81cf-d309-9f1c-808b-0f7d78c2992d,1,5,1.0,0.0
5e6d8992-cfe7-5d2a-2b63-59cf4c3f208d,2,5,1.0,0.0
5e6d89cc-e07c-0205-fb6b-d82c0884ffca,2,5,5.0,0.8
5e6d89a3-f680-1b3d-dbd5-bc865c64eda2,1,5,5.0,0.8
5e6d8ae6-fdb7-77fd-1d4d-35455064b066,1,5,1.0,0.0
5e6d8e5a-98ae-9a3c-9112-2bd948d7f565,2,5,6.0,1.0
5e6d8ecc-c0f4-c4d3-3c1e-0f8bb41850ef,1,5,2.0,0.2
5e6d8a34-8189-6a17-b0fb-6d3b995e7c51,2,5,5.0,0.8
5e6d8f3e-42b8-5ef7-8f03-c876739c00f2,2,5,5.0,0.8
5e6d9432-c111-846f-0413-6f642122450b,1,5,4.0,0.6
5e6d9a20-3de5-d00f-1f4d-629528fccadd,2,5,1.0,0.0
5e6d9442-e7f2-23fc-8cc7-3ae52674219b,1,5,3.0,0.4
5e6d9cdf-58a2-d528-4b77-184f4ed6b2b9,1,5,3.0,0.4
5e6d9868-2ac9-81cd-75cb-7810aedcd999,2,5,2.0,0.2
5e6db524-f3e1-26e8-9d87-5ca5191cc0c4,1,5,3.0,0.4
5e6db2a7-8a72-493f-6482-d55e7f7b6ed0,2,5,5.0,0.8
5e6dbd09-9206-0771-42c3-c73cf5ce6ee8,2,5,1.0,0.0
5e6dbe79-6d54-3758-d521-823fac3b6b66,1,5,3.0,0.4
5e6ddeff-e0c0-cc18-f5c0-98185c246638,1,5,2.0,0.2
5e6e03ef-f86d-1aa9-3cd3-81fcc50b0b50,1,5,1.0,0.0
5e6e06b5-abd4-54bf-a3c0-68a33c04b970,1,5,1.0,0.0
5e6e129d-312a-be44-940f-01c25450e912,2,5,1.0,0.0
5e6e172e-c917-9f80-beb9-9cdd65e844f6,1,5,5.0,0.8
5e6e1b1f-712e-8019-e061-975a90e34737,1,5,1.0,0.0
5e6e2ad8-feaa-d061-2f6b-2ba89b57b84b,1,5,1.0,0.0
5e6bfe45-088f-181f-c414-485e5dc913ab,1,5,5.0,0.8
5e6bfdd6-b30b-0777-bd0e-270809f91d28,2,5,1.0,0.0
5e6c2067-1732-5d83-251b-fafe09897701,2,5,1.0,0.0
5e6c2b4c-6b3c-d3d9-39fb-a9b246018621,2,5,1.0,0.0
5e6c5ce9-19c5-7f41-fd1f-60e841948a6a,2,5,1.0,0.0
5e6c6668-d16c-4b55-83e2-07ec48f75f4f,2,5,6.0,1.0
5e6cd2cb-fa45-010a-8b6d-51505f1a5acf,2,5,1.0,0.0
5e6cf078-5ac1-81ac-ec3e-d1fa20f8a8b4,1,5,1.0,0.0
5e6d054b-4c41-b370-da66-de36f89bc33e,2,5,1.0,0.0
5e6d29eb-bd0e-f38a-5a0a-a72188181cf2,2,5,5.0,0.8
5e6d288f-22f8-bd3b-ad39-a73f25c8eaae,1,5,1.0,0.0
5e6d53ff-f7ac-adb4-95d2-5d94d7830693,1,5,1.0,0.0
5e6d60b2-3405-63db-f3d1-331552a07e1c,2,5,1.0,0.0
5e6d9bd8-975d-5411-7ea2-c386407be8b9,1,5,6.0,1.0
5e6df3fb-731d-aeae-96ec-c92e8900038f,1,5,1.0,0.0
5e6e01fa-6d14-9995-9a22-502fecbab92c,1,5,1.0,0.0
5e6e3420-3158-81e0-33bd-f734d2338d9a,2,5,1.0,0.0
5e6bf968-036e-dbe4-56cc-4f1b357cfb70,2,5,1.0,0.0
5e6bfea0-de39-4e11-6abe-86611a53abfe,1,5,5.0,0.8
5e6c095c-acfe-b32c-7f1d-246aa371a20c,1,5,1.0,0.0
5e6c0ec2-c30e-8527-47a6-1d58b4bd5550,1,5,3.0,0.4
5e6c14b7-5da9-e02a-bb0f-da9db17f002c,2,5,2.0,0.2
5e6c1d96-a483-9fb6-35a7-09dd44184285,1,5,5.0,0.8
5e6c1c60-43fa-b6ba-c03c-1a06b872a30c,2,5,2.0,0.2
5e6c1d3e-7d9e-c26b-d4ad-2a8540704dfd,2,5,2.0,0.2
5e6c1df5-95f4-e457-3c02-f58bbb11d2f0,1,5,5.0,0.8
5e6c1dc6-91f8-02d3-161c-55f75108e0b9,2,5,4.0,0.6
5e6c1c5e-6d33-49c3-011b-ea362747e2d2,1,5,4.0,0.6
5e6c1cf0-a1e5-79a5-8a9b-1d65706388ad,2,5,2.0,0.2
5e6c1c7d-5ccb-e7b2-339f-95b56dacb34f,2,5,6.0,1.0
5e6c1d58-75a9-48df-177d-fd40259d1e54,1,5,3.0,0.4
5e6c1f9e-beff-c99a-dba9-0bd8fb7009d0,1,5,4.0,0.6
5e6c1f6f-4851-8be9-b151-a07cc36d0597,1,5,1.0,0.0
5e6c1e68-8f6e-ade9-fad9-b87eee7c61b4,2,5,1.0,0.0
5e6c2066-e99b-3517-2f5f-0bffecefd46b,1,5,4.0,0.6
5e6c2043-89b0-8edb-a993-db8db491ac40,2,5,2.0,0.2
5e6c21a8-fb19-0766-913d-0ed269c2b574,1,5,4.0,0.6
5e6c22ba-e3af-91c0-d912-3cc5dbbdcf4c,1,5,1.0,0.0
5e6c20b6-5c33-681f-6786-10c8230e4ad9,2,5,2.0,0.2
5e6c21cf-c70b-e4c5-f825-6d15da4a419a,2,5,5.0,0.8
5e6c2366-9caa-bb59-03e6-8ab5ff6bfbd4,1,5,1.0,0.0
5e6c2428-f7bc-f723-c039-1582a99f0966,1,5,5.0,0.8
5e6c1d94-87de-5766-8664-6c57a6b8217f,1,5,6.0,1.0
5e6c1d1b-c68a-1786-2560-25d3eab08aa2,2,5,1.0,0.0
5e6c24a0-9600-7e9f-a828-f318e8a6d3de,2,5,1.0,0.0
5e6c22f2-ea4a-fb8d-8144-ba0e5cff30a6,1,5,2.0,0.2
5e6c20db-1d78-0ad2-2fdc-a49bd977810e,1,5,4.0,0.6
5e6c24ac-ac34-3ecb-1e62-35be9f68b459,2,5,1.0,0.0
5e6c1fb9-c5be-c648-7295-13c4c2da39b6,1,5,3.0,0.4
5e6c2920-26cc-6539-c758-28b29cb14332,1,5,5.0,0.8
5e6c29d0-3276-e1df-ead9-31c1be4968c0,1,5,4.0,0.6
5e6c21e2-8f19-1b44-f376-0770282010b0,1,5,4.0,0.6
5e6c29ab-7ece-fff2-116f-fb48d429b6ab,2,5,4.0,0.6
5e6c1cae-ca37-3295-0d8d-4cfde076db34,1,5,2.0,0.2
5e6c2d00-b125-052f-6e35-66c405912558,1,5,5.0,0.8
5e6c295d-6ad9-faa9-c4a6-b372255250ca,2,5,3.0,0.4
5e6c23b3-612a-d16f-dcd0-8ba971ea815e,2,5,6.0,1.0
5e6c30c7-7dd4-40ce-e370-73724be3385c,2,5,5.0,0.8
5e6c3160-4725-1d5a-6670-f900407ac743,2,5,6.0,1.0
5e6c378f-fa03-c8ca-a439-e31448002ac8,1,5,5.0,0.8
5e6c3749-b48d-d809-06cd-4e3daf21adf8,2,5,1.0,0.0
5e6c38c7-2696-230a-271e-050ae7305dfb,1,5,3.0,0.4
5e6c3986-634c-f5a3-a697-3b27464d4299,2,5,2.0,0.2
5e6c39e7-51cc-12b1-0b55-8ec27578bfed,2,5,1.0,0.0
5e6c3518-86a4-02e9-8752-1e1202631128,2,5,1.0,0.0
5e6c3b3d-cb8f-72bd-793c-a9e426a7e899,1,5,4.0,0.6
5e6c3c83-8c00-a88d-3eac-40243a7509eb,2,5,2.0,0.2
5e6c40b0-5640-f040-4076-847eb502fb75,1,5,1.0,0.0
5e6c4140-9a84-c546-d603-ab6ba595d48a,2,5,1.0,0.0
5e6c462d-d52e-8106-0da1-44f0a5ed9608,2,5,1.0,0.0
5e6c49ee-0e17-a622-cd9b-94b72a4c2b36,1,5,2.0,0.2
5e6c5595-c598-8443-d38e-377d2177a6dd,1,5,5.0,0.8
5e6c58f3-8c20-cd29-4aef-09ad35d3cb5a,1,5,1.0,0.0
5e6c5bb7-a5b3-ed50-851d-5ed10a67b7d0,1,5,3.0,0.4
5e6c5b5e-bc84-1125-e1d3-a51182714676,1,5,1.0,0.0
5e6c5cb5-bd6a-fc67-e4e4-7ea65d5d5121,1,5,1.0,0.0
5e6c6613-6fd2-59b4-99e3-05b85fae6770,2,5,3.0,0.4
5e6c5421-6280-d324-504b-a913cca44972,2,5,1.0,0.0
5e6c6654-7ba2-d467-7672-045f529ea3e0,1,5,5.0,0.8
5e6c6601-d86e-4eaf-6899-a4cff3b7ff7e,1,5,2.0,0.2
5e6c6d8d-ad26-ea29-5f12-78f3efd9f982,2,5,1.0,0.0
5e6cb611-6a59-ad79-27d4-c5b2e082d292,2,5,3.0,0.4
5e6cbcec-e54c-3904-2630-698b539cb81a,2,5,1.0,0.0
5e6c4b19-0f69-367d-8d7a-c84c28dba5bf,1,5,5.0,0.8
5e6cc1a3-2dec-e3ad-6235-b69738afc848,1,5,1.0,0.0
5e6cc906-7918-d2c8-bf9a-f46efd880178,1,5,1.0,0.0
5e6cd069-4670-05bc-78c4-9d49eb36744e,1,5,1.0,0.0
5e6cd232-dfae-8920-0e1d-6f96ae4e9976,2,5,1.0,0.0
5e6cd5ba-f75a-aaa0-95f7-1277bee619a6,2,5,1.0,0.0
5e6cd2c0-d1c4-854f-dd50-3955ec4c68f3,2,5,1.0,0.0
5e6cddd5-5dbd-0ee7-1bce-658fd44a59e8,2,5,1.0,0.0
5e6ceded-8885-e4be-1179-114fa93ddd18,1,5,1.0,0.0
5e6cf04a-5f6d-6d3f-0aa9-895e71369a22,2,5,1.0,0.0
5e6cf173-e116-93e1-fe6e-a322b5dad14e,2,5,1.0,0.0
5e6cf396-65be-3697-dd1b-7a3aea32a853,2,5,6.0,1.0
5e6cf399-101d-6a0a-d120-3f614c7a9b5e,1,5,1.0,0.0
5e6d1085-6577-c818-c63b-ea10bda7d8d8,2,5,2.0,0.2
5e6d0fcb-658e-50a2-f44a-0a48ff189c6d,1,5,1.0,0.0
5e6d17d2-d36c-b056-351a-c3e6a348c968,2,5,6.0,1.0
5e6d2251-5d32-ec90-c489-0ee175e3bd09,1,5,4.0,0.6
5e6d228d-0e3b-9813-91c8-d2ed229d0f7c,2,5,1.0,0.0
5e6d28d5-2899-245d-998c-dd9bf3b4cd0d,2,5,3.0,0.4
5e6d27e2-997b-ce22-39cb-4b6849376fff,1,5,1.0,0.0
5e6d2de8-6cf1-7713-f647-10a27fe8e642,2,5,5.0,0.8
5e6d2e27-9030-335d-7c83-a54739bc62d1,1,5,1.0,0.0
5e6d3132-c9f2-3286-0a3d-2955bc49794a,2,5,1.0,0.0
5e6d2828-dad1-4cdd-b72c-7ccaf7b45103,1,5,3.0,0.4
5e6d391e-e56d-6868-99a9-e797c088d14b,2,5,4.0,0.6
5e6d4538-de5f-6eb2-e141-79d8326fa83a,2,5,1.0,0.0
5e6d4cb6-3846-ec2f-bf88-c624df5780ec,2,5,1.0,0.0
5e6d55d8-d5ec-6a54-040e-2cd3b00825cc,1,5,1.0,0.0
5e6d3dcd-52a4-12ce-6546-82692189989f,1,5,1.0,0.0
5e6d5aff-da74-685d-3ecc-41a7c0d4e843,1,5,2.0,0.2
5e6d55a9-41eb-28c7-7cf1-3215b57ad145,1,5,4.0,0.6
5e6d6561-31a7-127b-2f1d-c8b0ea5a11b8,1,5,1.0,0.0
5e6d73dc-1724-d323-3294-08efe0bb109e,2,5,5.0,0.8
5e6d7f03-a272-9256-39a1-a2a17195e3e3,1,5,3.0,0.4
5e6d808f-ac6e-e74c-0b6f-e19dc3c6e085,2,5,1.0,0.0
5e6d83c6-596c-25e6-e900-308f17f9accd,1,5,3.0,0.4
5e6d8a3f-f202-c383-489b-91f78719707d,2,5,4.0,0.6
5e6d8ed2-23aa-0787-5901-f717f2850794,2,5,4.0,0.6
5e6d8f95-76f3-648a-f07e-fe7fb85b651b,2,5,6.0,1.0
5e6d8f40-3e94-33f3-6f74-3cc3df743ef7,1,5,5.0,0.8
5e6d8f9a-cd20-051b-604f-b47c6871a029,1,5,6.0,1.0
5e6d9965-7e2f-8c79-18c1-62e2c6eac98d,1,5,1.0,0.0
5e6da442-c813-f5b4-6aa7-ca6dd186076f,2,5,1.0,0.0
5e6da819-f656-a7d7-8255-8d85e5e6c4df,1,5,1.0,0.0
5e6daa47-274f-ede2-0ca0-5a60d038fc81,2,5,1.0,0.0
5e6da76d-efb3-a8af-558f-0c53e1f63819,2,5,3.0,0.4
5e6daa0e-f9c1-b0e4-5ae7-e2fbbd9e5db5,2,5,5.0,0.8
5e6da74d-4b0c-d4da-055b-70414f2b8da1,2,5,6.0,1.0
5e6dabd1-766f-e1e1-d66c-7c01a51ea692,1,5,2.0,0.2
5e6daece-6fb3-5a5e-b0a7-5d737e62daf0,2,5,1.0,0.0
5e6daaa2-f3a4-862d-cba4-4328471fddc9,2,5,6.0,1.0
5e6db0f1-76d6-a380-5bc3-004f0a178fdf,1,5,1.0,0.0
5e6db0c4-7f2c-dc5b-644e-3de7cc4c291c,1,5,1.0,0.0
5e6dbd0c-fc7e-a81e-8192-e2aac1867a60,1,5,5.0,0.8
5e6dd52e-02b7-fefb-ecbc-312d6be84779,2,5,5.0,0.8
5e6de02c-ceed-54b9-7b58-32180a82e6ec,1,5,2.0,0.2
5e6ddef3-01d8-02b6-ba20-1ce6a72c73a7,2,5,6.0,1.0
5e6e1f17-3255-05be-ea2a-6e34adee07bd,1,5,6.0,1.0
5e6e1be5-b6cf-001d-c7aa-060b6744a829,2,5,5.0,0.8
5e6e2405-2a57-e8cc-d8ee-475e4814de43,1,5,6.0,1.0
5e6e32f3-b354-9f24-6378-00765ce3767c,1,5,1.0,0.0
5e6d4cca-c135-8817-83a3-4035bf21d2f5,1,5,5.0,0.8
5e6daf9a-74e4-577d-6620-0490ce152497,2,5,6.0,1.0
5e6d8e73-6fc7-5a16-8eaf-e9dd41541085,1,5,5.0,0.8
5e6bfd97-84f7-8778-e180-1c91a7efe77c,2,5,2.0,0.2
5e6c1cc0-4e69-433f-4e78-986fc80737ea,2,5,1.0,0.0
5e6c1f56-5705-8560-36db-a0d7de665454,2,5,2.0,0.2
5e6c1e6c-ca3f-6510-3681-a0c3ebcce463,1,5,3.0,0.4
5e6c2377-9a5f-11e5-6688-cb9cdc408525,2,5,2.0,0.2
5e6c2a76-e9a6-d9b7-b526-d2d2ccafd1fe,1,5,1.0,0.0
5e6c2833-bb02-69b6-fc70-9297512a1c76,1,5,6.0,1.0
5e6c1f76-4436-0c34-4e0e-0962169f6ceb,1,5,6.0,1.0
5e6c3b34-dfef-e705-5b9e-3ca4a67582e9,2,5,4.0,0.6
5e6c3903-4e93-088c-dca4-e9bb87d344e6,2,5,5.0,0.8
5e6c3cbd-9c68-e326-0f1b-ceb1564dfda5,1,5,3.0,0.4
5e6c3fcc-ad09-383a-408b-f1b5c08b7696,1,5,5.0,0.8
5e6c4f8d-bd3d-d156-1163-3e3ce1b80e15,1,5,6.0,1.0
5e6c6d44-1cdb-fc6e-abf7-5c5df67baabd,1,5,3.0,0.4
5e6c96ce-b68a-f160-e469-263a33117ec7,2,5,1.0,0.0
5e6ca6c0-657e-6cac-1012-417a72570df2,1,5,1.0,0.0
5e6cbdab-2ed5-98cc-107c-fec53bd1fd50,1,5,6.0,1.0
5e6cc373-e7b7-d85f-b9a0-62c864ab15d2,2,5,3.0,0.4
5e6cecb1-a6f6-da35-cc86-0323cf37fc89,1,5,1.0,0.0
5e6d0b27-0d8c-9d39-dd3b-45cfca9c6cbf,1,5,3.0,0.4
5e6d22ac-8556-ddaa-d050-babe19375eca,2,5,3.0,0.4
5e6d2129-d1a1-3d15-2ddf-802c75906a5b,1,5,6.0,1.0
5e6d25d2-78e8-eec5-7454-478ffc89f1b3,1,5,4.0,0.6
5e6d2660-5fda-363b-5481-f021593444b4,2,5,4.0,0.6
5e6d2666-fa21-4323-391b-1f29f66373f0,1,5,6.0,1.0
5e6d4a90-9a28-2dd8-38f1-de8d3ff8655c,1,5,2.0,0.2
5e6d0994-b582-58c7-3a3f-1cea82d751d9,1,5,4.0,0.6
5e6d89b6-9d29-b647-56f7-24bb951a7858,1,5,4.0,0.6
5e6db638-2032-d34f-76e6-4571465c6276,1,5,3.0,0.4
5e6dc27e-089a-6910-27a3-cad967016203,1,5,6.0,1.0
5e6dd08c-95a6-03a4-90d6-407747d9f207,2,5,5.0,0.8
5e6e22b3-a4ac-c036-5fc9-80b1f97f01e0,2,5,4.0,0.6
5e6d2826-2dc2-ed80-3ab7-ae01194d40aa,2,5,4.0,0.6
5e6c144c-5a70-bd70-6d2d-2046b43f34fa,1,5,3.0,0.4
5e6c1ee0-a978-161c-42e2-62122a842064,2,5,6.0,1.0
5e6c2482-40d0-bdbc-309c-6f63d4269962,2,5,6.0,1.0
5e6c2f43-65f4-6d73-9f5a-859df8ffd59c,1,5,5.0,0.8
5e6c3447-a49e-aa46-bca8-da4fc4626d02,1,5,6.0,1.0
5e6c371a-a824-d9bd-bc47-ebbb7eb9326f,1,5,1.0,0.0
5e6c44a3-3f60-9a43-de0d-3b229e750c71,1,5,1.0,0.0
5e6c3e06-467b-6f99-0298-40544db8b6c8,2,5,6.0,1.0
5e6c56f1-f6a5-0473-39ff-cb1cd50ff725,2,5,5.0,0.8
5e6c5ebf-0afb-e632-36c8-d7cd41c8e7e4,2,5,1.0,0.0
5e6c7e2f-566f-2d2f-018c-671decd83680,2,5,3.0,0.4
5e6c8467-c363-2d5b-e4a3-2395dfaf7d65,1,5,4.0,0.6
5e6c9689-c5fd-9f7d-86f1-c10be628fc91,1,5,6.0,1.0
5e6c9d78-e0a9-e7d2-85b1-cb8f0e0bad5a,2,5,6.0,1.0
